ANO,MES,MUNICIPIO,HOMICIDIO_DOLOSO,HOMICIDIO_CULPOSO_ACIDENTE_TRANSITO,HOMICIDIO_CULPOSO_OUTROS,TENTATIVA_HOMICIDIO,LESAO_CORPORAL_DOLOSA,LESAO_CORPORAL_ACIDENTE_TRANSITO,LESAO_CORPORAL_CULPOSA_OUTRAS,LATROCINIO,ROUBO_VEICULO,ROUBO_BANCO,ROUBO_CARGA,FURTO_OUTROS,FURTO_VEICULO,ROUBO_OUTROS,TOTAL_CRIME
2003,Novembro,Santos,6,5,0,14,236,98,2,0,31,1,0,663,182,421,1659
2003,Dezembro,Santos,1,4,2,9,222,87,0,0,31,0,0,800,156,341,1653
2003,Janeiro,São Vicente,11,1,0,8,184,53,0,3,9,0,0,372,43,170,854
2003,Fevereiro,São Vicente,11,1,0,7,174,53,0,0,8,0,1,305,39,137,736
2003,Marco,São Vicente,14,4,0,7,163,57,3,0,11,0,2,341,77,187,866
2003,Abril,São Vicente,8,6,0,12,139,52,1,0,18,1,1,341,47,203,829
2003,Maio,São Vicente,10,5,0,11,125,71,1,1,20,0,0,329,57,255,885
2003,Junho,São Vicente,7,6,0,10,145,58,3,0,15,0,1,339,54,186,824
2003,Julho,São Vicente,7,5,0,5,196,56,1,0,22,0,1,405,61,224,983
2003,Agosto,São Vicente,6,5,0,5,85,60,1,0,23,0,0,348,78,203,814
2003,Setembro,São Vicente,7,5,0,7,159,53,1,1,25,0,0,218,71,240,787
2003,Outubro,São Vicente,5,1,0,4,154,73,2,1,19,0,0,391,85,246,981
2003,Novembro,São Vicente,8,2,0,6,158,53,3,2,40,0,0,361,64,238,935
2003,Dezembro,São Vicente,6,4,0,7,158,90,2,0,32,0,1,385,61,233,979
2004,Janeiro,Bertioga,2,1,0,0,40,26,0,0,1,0,0,70,4,13,157
2004,Fevereiro,Bertioga,0,1,0,1,37,23,0,0,0,0,0,126,14,21,223
2004,Marco,Bertioga,2,1,0,1,33,19,0,0,0,0,0,141,2,8,207
2004,Abril,Bertioga,1,1,0,2,29,17,0,0,1,0,0,130,5,19,205
2004,Maio,Bertioga,1,1,0,5,22,11,0,0,3,0,1,132,2,22,200
2004,Junho,Bertioga,0,2,0,1,27,17,1,1,1,0,0,104,8,9,171
2004,Julho,Bertioga,3,3,0,2,21,14,0,0,0,0,0,116,2,18,179
2004,Agosto,Bertioga,0,2,0,3,23,11,0,1,1,0,0,108,1,13,163
2004,Setembro,Bertioga,2,1,0,1,22,21,0,0,1,0,0,121,5,27,201
2004,Outubro,Bertioga,0,3,0,1,36,22,0,0,0,0,1,121,2,47,233
2004,Novembro,Bertioga,1,0,0,0,19,29,0,0,1,0,0,139,8,22,219
2004,Dezembro,Bertioga,1,3,0,1,29,23,0,0,1,0,0,154,8,35,255
2004,Janeiro,Cubatão,4,1,0,4,50,36,0,0,5,0,1,124,7,64,296
2004,Fevereiro,Cubatão,3,0,0,2,81,38,0,0,3,0,0,120,6,48,301
2004,Marco,Cubatão,1,5,0,0,74,42,1,0,5,0,0,140,16,63,347
2004,Abril,Cubatão,3,4,0,7,66,36,2,0,8,0,1,147,15,44,333
2004,Maio,Cubatão,5,4,1,6,42,42,0,0,5,0,0,154,12,51,322
2004,Junho,Cubatão,2,3,0,6,56,34,0,1,7,0,1,115,11,53,289
2004,Julho,Cubatão,4,4,0,5,61,37,0,0,10,0,0,112,9,56,298
2004,Agosto,Cubatão,3,5,0,3,61,36,0,2,6,0,1,131,7,58,313
2004,Setembro,Cubatão,2,5,0,5,62,55,1,0,6,0,0,100,12,45,293
2004,Outubro,Cubatão,6,2,0,2,39,45,1,0,9,0,0,103,8,47,262
2004,Novembro,Cubatão,5,2,0,6,68,41,0,0,11,0,0,141,9,45,328
2004,Dezembro,Cubatão,2,6,0,4,67,42,1,0,5,0,2,105,10,57,301
2004,Janeiro,Guarujá,5,2,0,6,119,86,7,1,9,0,1,385,19,357,997
2004,Fevereiro,Guarujá,8,4,0,7,106,65,0,0,11,0,0,328,25,218,772
2004,Marco,Guarujá,6,5,0,4,113,64,1,0,5,0,1,299,25,219,742
2004,Abril,Guarujá,6,0,0,7,121,72,1,1,22,0,1,357,19,302,909
2004,Maio,Guarujá,4,0,0,9,80,49,0,0,7,0,1,259,14,205,628
2004,Junho,Guarujá,3,3,0,7,95,53,0,0,4,0,0,222,16,193,596
2004,Julho,Guarujá,3,2,0,0,112,68,0,1,8,0,1,265,13,174,647
2004,Agosto,Guarujá,7,5,0,2,99,60,4,0,8,0,1,275,14,149,624
2004,Setembro,Guarujá,10,2,0,6,101,73,2,0,16,0,0,261,18,273,762
2004,Outubro,Guarujá,3,0,0,6,115,47,0,0,9,0,0,267,27,54,528
2004,Novembro,Guarujá,4,5,0,6,114,60,0,0,5,0,0,295,17,210,716
2004,Dezembro,Guarujá,7,3,0,7,120,80,0,0,6,0,0,310,14,209,756
2004,Janeiro,Itanhaém,0,2,0,0,50,28,0,0,0,0,0,248,5,55,388
2004,Fevereiro,Itanhaém,1,0,0,3,59,21,0,0,2,0,0,201,6,50,343
2004,Marco,Itanhaém,1,1,0,4,48,17,0,0,3,0,0,211,3,26,314
2004,Abril,Itanhaém,0,0,0,6,50,24,0,0,5,0,0,195,9,47,336
2004,Maio,Itanhaém,1,1,0,3,39,19,0,1,4,0,0,217,5,45,335
2004,Junho,Itanhaém,2,4,0,4,40,18,0,0,3,0,0,200,4,35,310
2004,Julho,Itanhaém,1,2,0,4,41,15,0,0,3,0,2,236,4,57,365
2004,Agosto,Itanhaém,2,0,0,4,47,28,0,0,15,0,0,183,4,45,328
2004,Setembro,Itanhaém,2,0,0,2,37,30,0,0,8,0,0,235,5,45,364
2004,Outubro,Itanhaém,2,2,0,5,44,25,0,0,3,0,1,182,6,68,338
2004,Novembro,Itanhaém,3,3,0,1,31,20,0,0,8,0,0,165,9,55,295
2004,Dezembro,Itanhaém,0,2,0,1,52,26,2,0,2,0,0,219,11,55,370
2004,Janeiro,Mongaguá,1,1,0,2,39,21,0,0,5,0,2,131,16,32,250
2004,Fevereiro,Mongaguá,0,1,0,3,45,8,1,0,1,0,0,103,16,25,203
2004,Marco,Mongaguá,0,5,0,0,33,3,0,0,5,0,0,102,5,20,173
2004,Abril,Mongaguá,2,0,0,1,36,10,0,0,8,0,0,106,3,23,189
2004,Maio,Mongaguá,2,1,0,1,36,11,1,0,3,0,0,118,4,14,191
2004,Junho,Mongaguá,0,1,0,0,19,5,0,1,3,0,0,122,5,17,173
2004,Julho,Mongaguá,0,0,0,2,23,7,0,0,1,0,0,134,15,28,210
2004,Agosto,Mongaguá,0,3,0,3,25,8,1,0,4,0,0,112,3,28,187
2004,Setembro,Mongaguá,0,1,0,1,25,10,0,0,3,0,0,98,11,14,163
2004,Outubro,Mongaguá,1,2,0,1,35,14,0,0,3,0,0,112,13,37,218
2004,Novembro,Mongaguá,0,0,0,3,26,11,1,0,3,0,0,169,9,26,248
2004,Dezembro,Mongaguá,0,0,0,2,37,22,0,0,5,0,0,106,14,53,239
2004,Janeiro,Peruíbe,1,0,0,2,39,26,2,0,4,0,0,178,7,33,292
2004,Fevereiro,Peruíbe,3,0,0,3,48,20,0,0,2,0,0,155,15,51,297
2004,Marco,Peruíbe,3,2,0,2,28,10,0,0,2,0,0,136,6,27,216
2004,Abril,Peruíbe,0,0,0,2,34,15,0,1,2,0,0,114,9,42,219
2004,Maio,Peruíbe,2,0,0,4,29,9,0,0,2,0,0,136,3,33,218
2004,Junho,Peruíbe,2,2,0,1,34,13,0,0,2,0,0,108,8,31,201
2004,Julho,Peruíbe,4,0,0,0,27,10,0,0,1,0,0,151,10,16,219
2004,Agosto,Peruíbe,0,1,0,0,33,18,0,0,1,0,0,133,13,13,212
2004,Setembro,Peruíbe,1,1,0,1,49,23,0,0,1,0,0,155,17,20,268
2004,Outubro,Peruíbe,1,1,0,1,23,19,0,0,3,0,0,145,10,35,238
2004,Novembro,Peruíbe,1,1,0,3,27,18,0,0,6,0,0,127,15,36,234
2004,Dezembro,Peruíbe,1,0,0,0,40,26,0,0,6,0,0,134,22,54,283
2004,Janeiro,Praia Grande,8,7,0,3,191,117,6,0,23,0,0,559,137,330,1381
2004,Fevereiro,Praia Grande,1,4,0,5,134,97,2,0,23,0,1,503,104,267,1141
2004,Marco,Praia Grande,8,2,0,4,176,113,2,1,21,0,0,483,62,267,1139
2004,Abril,Praia Grande,2,2,0,4,147,98,1,0,29,0,0,424,109,246,1062
2004,Maio,Praia Grande,4,4,0,7,124,86,2,0,28,0,0,393,76,184,908
2004,Junho,Praia Grande,3,4,0,1,100,82,1,1,35,0,1,325,60,118,731
2004,Julho,Praia Grande,1,6,0,5,118,64,1,0,32,0,0,329,85,212,853
2004,Agosto,Praia Grande,9,3,0,7,101,86,0,0,22,0,0,348,70,168,814
2004,Setembro,Praia Grande,4,4,0,3,135,125,0,0,24,0,0,408,96,241,1040
2004,Outubro,Praia Grande,5,4,0,14,112,97,1,0,20,0,1,421,73,266,1014
2004,Novembro,Praia Grande,7,4,0,3,140,113,0,0,27,0,1,453,86,212,1046
2004,Dezembro,Praia Grande,1,6,0,3,123,119,1,1,27,0,2,482,134,280,1179
2004,Janeiro,Santos,3,5,0,10,210,99,0,0,32,0,1,731,167,306,1564
2004,Fevereiro,Santos,7,2,0,1,204,78,2,0,17,0,1,629,177,356,1474
2004,Marco,Santos,9,8,0,7,245,94,2,0,25,0,1,772,169,377,1709
2004,Abril,Santos,4,6,0,2,197,114,1,1,14,0,6,750,151,467,1713
2004,Maio,Santos,0,5,0,4,206,98,5,2,31,0,3,753,181,542,1830
2004,Junho,Santos,5,2,0,5,171,99,11,0,45,1,2,738,187,430,1696
2004,Julho,Santos,6,6,0,2,185,120,5,0,43,2,1,667,179,404,1620
2004,Agosto,Santos,1,3,0,3,258,102,7,0,47,0,6,773,148,436,1784
2004,Setembro,Santos,8,7,0,7,226,111,1,0,35,0,0,632,149,460,1636
2004,Outubro,Santos,3,5,0,7,206,87,10,1,37,1,2,741,124,395,1619
2004,Novembro,Santos,3,3,1,6,236,109,7,0,28,0,1,712,128,366,1600
2004,Dezembro,Santos,7,4,2,7,285,109,0,0,37,0,2,757,122,367,1699
2004,Janeiro,São Vicente,5,8,1,4,156,66,4,0,15,0,0,416,77,249,1001
2004,Fevereiro,São Vicente,8,2,0,8,62,140,0,1,16,0,0,356,75,186,854
2004,Marco,São Vicente,7,2,0,3,135,54,0,0,26,0,0,384,64,232,907
2004,Abril,São Vicente,4,4,0,4,141,59,0,1,45,0,0,388,63,242,951
2004,Maio,São Vicente,12,4,1,4,130,62,1,0,30,0,0,362,64,253,923
2004,Junho,São Vicente,6,1,0,4,134,63,3,1,24,0,0,370,64,234,904
2004,Julho,São Vicente,6,5,0,4,122,59,1,0,36,0,0,422,70,242,967
2004,Agosto,São Vicente,6,4,0,4,127,57,1,0,38,0,0,337,46,232,852
2004,Setembro,São Vicente,5,1,0,5,131,68,0,1,36,0,0,421,10,218,896
2004,Outubro,São Vicente,2,6,0,2,145,66,1,0,23,0,3,328,36,193,805
2004,Novembro,São Vicente,2,4,0,6,171,48,0,0,26,1,0,354,53,185,850
2004,Dezembro,São Vicente,8,6,0,5,168,87,0,2,27,0,1,424,53,206,987
2005,Janeiro,Bertioga,1,4,0,4,50,41,0,0,0,1,0,185,8,36,330
2005,Fevereiro,Bertioga,0,3,0,2,34,20,0,0,0,0,0,168,11,19,257
2005,Marco,Bertioga,0,2,0,0,34,20,2,0,1,1,0,156,3,21,240
2005,Abril,Bertioga,0,4,0,2,24,16,0,0,2,0,0,152,5,19,224
2005,Maio,Bertioga,0,1,1,2,23,18,0,0,1,0,0,191,3,22,262
2005,Junho,Bertioga,0,1,0,2,28,11,0,0,1,0,0,124,3,12,182
2005,Julho,Bertioga,2,1,0,0,23,21,0,0,1,0,0,101,0,23,172
2005,Agosto,Bertioga,1,1,0,4,27,7,0,0,0,0,0,107,1,27,175
2005,Setembro,Bertioga,0,1,0,1,33,11,0,0,0,0,0,99,2,16,163
2005,Outubro,Bertioga,0,1,0,3,33,19,0,0,0,0,2,86,1,23,168
2005,Novembro,Bertioga,0,1,1,0,25,21,0,0,0,0,0,99,2,13,162
2005,Dezembro,Bertioga,0,2,0,0,55,18,0,0,2,0,0,102,3,9,191
2005,Janeiro,Cubatão,3,2,0,3,52,35,0,0,6,0,3,100,10,71,285
2005,Fevereiro,Cubatão,6,4,0,6,66,36,0,0,4,0,0,108,10,38,278
2005,Marco,Cubatão,5,3,0,3,62,38,0,0,10,0,1,110,12,36,280
2005,Abril,Cubatão,5,5,0,4,55,40,0,0,7,0,1,102,13,66,298
2005,Maio,Cubatão,1,3,0,4,56,36,0,1,5,0,1,93,11,39,250
2005,Junho,Cubatão,0,5,0,4,66,33,1,0,9,0,0,96,9,45,268
2005,Julho,Cubatão,2,6,0,2,46,36,0,0,8,0,1,100,11,37,249
2005,Agosto,Cubatão,3,0,0,5,67,40,0,0,10,0,0,129,14,39,307
2005,Setembro,Cubatão,0,3,0,2,54,23,0,0,5,0,0,107,11,31,236
2005,Outubro,Cubatão,0,1,0,4,54,31,1,1,4,0,0,101,15,35,247
2005,Novembro,Cubatão,1,2,0,2,56,38,0,0,7,0,1,81,16,45,249
2005,Dezembro,Cubatão,3,1,0,6,57,42,1,0,3,0,0,78,12,34,237
2005,Janeiro,Guarujá,4,3,0,6,168,91,0,0,9,0,0,514,19,383,1197
2005,Fevereiro,Guarujá,4,1,0,9,115,56,1,1,12,0,0,293,16,254,762
2005,Marco,Guarujá,4,4,0,4,108,68,0,0,16,0,0,306,29,243,782
2005,Abril,Guarujá,4,0,0,9,97,49,3,2,15,0,1,284,15,260,739
2005,Maio,Guarujá,3,2,1,4,104,46,0,0,6,0,0,301,20,214,701
2005,Junho,Guarujá,4,5,0,6,93,71,0,0,9,0,1,269,19,233,710
2005,Julho,Guarujá,1,5,0,2,75,60,1,0,11,0,0,268,24,226,673
2005,Agosto,Guarujá,4,0,1,8,107,63,1,0,21,0,0,289,15,178,687
2005,Setembro,Guarujá,2,2,0,5,104,62,1,0,18,0,1,257,26,191,669
2005,Outubro,Guarujá,0,2,0,7,98,48,0,0,15,0,0,223,32,175,600
2005,Novembro,Guarujá,6,1,0,5,131,78,1,0,7,0,0,240,12,159,640
2005,Dezembro,Guarujá,2,1,0,3,115,82,1,0,10,0,0,217,25,141,597
2005,Janeiro,Itanhaém,1,0,0,2,54,26,1,1,3,0,0,214,7,60,369
2005,Fevereiro,Itanhaém,2,2,0,2,45,25,0,0,2,0,1,196,26,69,370
2005,Marco,Itanhaém,0,3,0,1,48,35,0,0,7,0,0,142,8,65,309
2005,Abril,Itanhaém,1,0,0,1,45,20,0,0,0,0,0,167,24,86,344
2005,Maio,Itanhaém,0,1,0,4,45,14,0,0,8,0,1,198,12,44,327
2005,Junho,Itanhaém,1,4,0,3,57,30,0,0,3,0,0,176,9,66,349
2005,Julho,Itanhaém,3,2,1,2,31,18,0,1,9,0,2,219,12,45,345
2005,Agosto,Itanhaém,7,1,0,0,68,20,0,1,11,0,0,198,8,48,362
2005,Setembro,Itanhaém,1,2,0,2,39,19,0,0,2,0,0,145,4,50,264
2005,Outubro,Itanhaém,2,0,0,6,47,17,2,0,4,0,0,153,4,58,293
2005,Novembro,Itanhaém,2,1,0,0,52,26,0,1,5,0,0,151,8,61,307
2005,Dezembro,Itanhaém,2,2,0,2,26,26,0,0,6,0,0,173,10,62,309
2005,Janeiro,Mongaguá,4,2,0,3,38,22,1,0,7,1,0,119,11,45,253
2005,Fevereiro,Mongaguá,1,3,0,1,51,20,2,0,7,0,0,119,29,32,265
2005,Marco,Mongaguá,0,3,0,1,30,9,1,0,2,0,0,120,12,24,202
2005,Abril,Mongaguá,1,3,0,4,29,7,1,0,3,0,1,135,19,38,241
2005,Maio,Mongaguá,1,5,0,2,27,8,1,0,4,0,0,129,10,34,221
2005,Junho,Mongaguá,3,0,0,1,30,12,0,0,3,0,0,125,7,23,204
2005,Julho,Mongaguá,0,0,0,2,26,10,3,0,2,0,0,111,13,26,193
2005,Agosto,Mongaguá,1,0,0,2,29,5,0,0,1,0,1,106,6,27,178
2005,Setembro,Mongaguá,0,1,0,2,40,5,0,0,1,0,1,102,10,24,186
2005,Outubro,Mongaguá,0,1,0,0,32,11,0,0,1,0,1,98,13,34,191
2005,Novembro,Mongaguá,1,1,0,2,34,11,0,0,4,0,0,94,20,20,187
2005,Dezembro,Mongaguá,1,4,0,2,39,27,0,0,12,0,1,96,29,53,264
2005,Janeiro,Peruíbe,5,2,0,2,40,23,0,0,3,0,0,151,18,63,307
2005,Fevereiro,Peruíbe,0,1,0,3,29,17,0,0,1,0,0,154,17,29,251
2005,Marco,Peruíbe,0,0,0,0,23,20,0,0,2,0,0,134,12,29,220
2005,Abril,Peruíbe,0,1,0,3,28,17,0,0,3,0,0,121,4,37,214
2005,Maio,Peruíbe,0,0,0,4,33,15,0,0,4,0,0,126,5,37,224
2005,Junho,Peruíbe,0,0,0,3,21,8,0,0,2,0,0,113,5,23,175
2005,Julho,Peruíbe,0,0,0,1,17,19,0,0,6,0,0,119,0,41,203
2005,Agosto,Peruíbe,1,2,0,1,36,13,0,0,3,0,0,153,5,31,245
2005,Setembro,Peruíbe,0,1,0,0,26,6,0,1,1,0,0,106,7,19,167
2005,Outubro,Peruíbe,0,1,0,1,29,8,0,0,5,0,0,122,9,30,205
2005,Novembro,Peruíbe,0,1,0,2,28,17,1,0,1,0,0,125,6,18,199
2005,Dezembro,Peruíbe,1,1,0,4,38,23,0,0,7,0,0,116,6,30,226
2005,Janeiro,Praia Grande,1,1,0,2,153,155,4,0,27,0,0,599,154,292,1388
2005,Fevereiro,Praia Grande,2,1,0,2,160,89,0,0,21,0,0,442,115,196,1028
2005,Marco,Praia Grande,3,3,0,4,138,82,1,0,50,0,1,451,89,207,1029
2005,Abril,Praia Grande,5,3,0,4,119,91,1,0,50,0,0,413,113,221,1020
2005,Maio,Praia Grande,2,3,0,7,127,99,0,0,46,0,0,415,88,189,976
2005,Junho,Praia Grande,3,3,0,3,136,78,0,1,31,0,0,392,71,171,889
2005,Julho,Praia Grande,1,2,0,3,135,83,4,2,52,0,0,338,91,186,897
2005,Agosto,Praia Grande,3,3,0,6,136,77,3,0,42,0,1,414,90,212,987
2005,Setembro,Praia Grande,0,2,0,8,142,89,2,0,34,0,3,418,78,234,1010
2005,Outubro,Praia Grande,0,0,0,5,130,104,2,0,38,0,1,423,87,212,1002
2005,Novembro,Praia Grande,4,2,0,2,147,123,1,0,30,0,0,521,130,217,1177
2005,Dezembro,Praia Grande,4,4,2,3,170,148,4,0,34,0,0,529,172,251,1321
2005,Janeiro,Santos,5,3,0,5,258,84,2,0,25,0,1,684,93,316,1476
2005,Fevereiro,Santos,0,1,0,3,196,101,2,1,33,0,1,648,107,265,1358
2005,Marco,Santos,6,5,0,7,249,97,3,0,37,0,0,757,131,405,1697
2005,Abril,Santos,2,5,0,9,205,91,3,0,34,0,3,654,104,330,1440
2005,Maio,Santos,7,5,0,5,175,97,5,0,37,0,3,650,167,434,1585
2005,Junho,Santos,5,6,0,12,198,109,4,1,52,0,1,771,181,492,1832
2005,Julho,Santos,3,3,0,4,175,94,2,0,29,0,1,604,161,366,1442
2005,Agosto,Santos,5,1,0,5,273,100,5,0,36,0,2,667,184,433,1711
2005,Setembro,Santos,2,6,0,4,204,96,2,1,27,2,4,660,163,411,1582
2005,Outubro,Santos,3,4,0,4,225,69,3,1,29,0,5,657,156,326,1482
2005,Novembro,Santos,5,3,1,7,235,98,6,0,34,0,4,664,118,342,1517
2005,Dezembro,Santos,3,2,0,2,227,97,6,1,41,0,7,559,134,365,1444
2005,Janeiro,São Vicente,4,6,0,1,202,89,7,0,25,1,0,402,70,213,1020
2005,Fevereiro,São Vicente,4,1,0,4,175,82,1,0,19,0,1,371,56,224,938
2005,Marco,São Vicente,6,4,2,4,145,63,3,0,33,0,1,381,52,210,904
2005,Abril,São Vicente,9,3,0,3,147,65,2,0,30,1,1,367,59,204,891
2005,Maio,São Vicente,2,4,0,3,129,55,0,0,31,0,1,376,66,267,934
2005,Junho,São Vicente,1,0,0,5,162,71,1,0,37,0,0,350,61,243,931
2005,Julho,São Vicente,3,7,0,1,150,57,0,1,28,0,1,338,78,269,933
2005,Agosto,São Vicente,1,2,0,2,178,79,2,0,39,0,0,354,78,260,995
2005,Setembro,São Vicente,2,4,1,2,126,49,1,0,13,0,0,307,59,250,814
2005,Outubro,São Vicente,4,4,0,3,157,61,5,0,23,0,0,336,51,205,849
2005,Novembro,São Vicente,3,2,0,2,155,57,4,2,20,0,0,291,63,172,771
2005,Dezembro,São Vicente,3,4,0,8,158,80,5,0,30,0,2,329,39,223,881
2006,Janeiro,Bertioga,1,3,0,0,40,45,0,0,3,0,0,124,7,24,247
2006,Fevereiro,Bertioga,0,3,1,2,47,21,0,0,0,0,0,133,14,27,248
2006,Marco,Bertioga,0,0,0,1,37,12,0,0,3,0,0,135,3,16,207
2006,Abril,Bertioga,0,1,0,4,39,22,0,0,7,0,0,97,7,36,213
2006,Maio,Bertioga,1,1,0,2,34,18,0,0,5,0,0,102,5,26,194
2006,Junho,Bertioga,1,2,0,1,17,11,2,0,6,0,0,108,3,39,190
2006,Julho,Bertioga,3,0,0,3,25,11,0,0,4,0,0,108,3,24,181
2006,Agosto,Bertioga,1,0,0,1,27,15,0,0,1,0,0,104,6,18,173
2006,Setembro,Bertioga,0,3,0,0,28,19,0,0,1,0,0,118,3,17,189
2006,Outubro,Bertioga,2,1,0,1,33,12,0,0,2,1,0,123,6,30,211
2006,Novembro,Bertioga,0,1,0,1,24,19,1,0,1,0,0,114,0,34,195
2006,Dezembro,Bertioga,2,3,0,1,35,17,3,0,2,0,0,142,4,20,229
2006,Janeiro,Cubatão,1,3,0,0,63,48,0,0,9,0,1,83,17,41,266
2006,Fevereiro,Cubatão,1,4,0,2,59,33,2,0,5,0,2,86,18,60,272
2006,Marco,Cubatão,2,3,0,1,68,41,2,0,12,0,0,113,8,44,294
2006,Abril,Cubatão,0,3,0,4,67,24,0,0,8,0,1,98,11,33,249
2006,Maio,Cubatão,1,5,0,5,55,21,0,0,14,0,0,84,13,45,243
2006,Junho,Cubatão,1,4,0,1,41,22,1,0,10,0,0,115,20,38,253
2006,Julho,Cubatão,2,2,0,7,64,26,2,0,6,0,0,127,12,42,290
2006,Agosto,Cubatão,1,1,0,2,53,26,1,0,3,0,1,126,18,59,291
2006,Setembro,Cubatão,0,0,0,1,32,25,1,0,8,0,1,117,10,59,254
2006,Outubro,Cubatão,3,4,0,1,44,22,0,0,3,0,1,117,13,52,260
2006,Novembro,Cubatão,1,4,0,2,48,33,1,0,8,0,0,118,7,54,276
2006,Dezembro,Cubatão,2,2,0,7,39,33,0,0,11,0,0,100,9,55,258
2006,Janeiro,Guarujá,5,1,0,10,131,122,4,0,14,0,0,453,27,152,919
2006,Fevereiro,Guarujá,2,5,0,5,110,68,0,0,18,0,0,433,17,120,778
2006,Marco,Guarujá,3,5,0,7,124,68,1,0,19,0,0,364,31,180,802
2006,Abril,Guarujá,2,2,0,2,91,74,0,1,18,0,0,285,17,173,665
2006,Maio,Guarujá,15,2,0,16,84,52,0,0,22,0,0,229,29,177,626
2006,Junho,Guarujá,7,0,0,5,97,61,1,0,14,0,0,272,21,184,662
2006,Julho,Guarujá,10,0,0,12,94,52,2,0,12,0,0,264,30,182,658
2006,Agosto,Guarujá,3,4,0,10,97,55,1,0,14,0,0,276,28,151,639
2006,Setembro,Guarujá,5,1,0,5,91,57,0,0,11,0,1,244,23,160,598
2006,Outubro,Guarujá,5,2,0,3,99,71,0,0,9,0,0,249,30,166,634
2006,Novembro,Guarujá,2,5,0,2,88,60,1,0,13,0,0,218,34,178,601
2006,Dezembro,Guarujá,3,2,1,5,85,84,0,0,27,0,0,173,25,221,626
2006,Janeiro,Itanhaém,0,2,0,0,62,38,0,0,1,0,0,213,25,75,416
2006,Fevereiro,Itanhaém,3,2,0,2,40,22,0,0,4,0,0,160,12,54,299
2006,Marco,Itanhaém,0,2,0,3,60,30,0,0,5,0,1,242,10,72,425
2006,Abril,Itanhaém,2,1,0,2,34,19,1,0,3,0,0,181,19,67,329
2006,Maio,Itanhaém,0,2,0,4,44,16,0,0,3,0,0,188,17,61,335
2006,Junho,Itanhaém,0,2,0,0,33,28,2,0,2,0,0,155,4,59,285
2006,Julho,Itanhaém,3,2,0,0,33,25,2,0,7,0,0,144,9,81,306
2006,Agosto,Itanhaém,3,3,0,0,47,19,0,2,1,0,0,141,2,46,264
2006,Setembro,Itanhaém,2,1,0,1,44,18,0,0,2,0,0,162,6,60,296
2006,Outubro,Itanhaém,2,0,0,2,39,23,0,0,5,0,0,155,6,66,298
2006,Novembro,Itanhaém,1,3,0,0,52,22,1,1,4,0,1,186,8,61,340
2006,Dezembro,Itanhaém,2,2,0,2,49,27,0,0,2,0,0,146,6,59,295
2006,Janeiro,Mongaguá,1,1,0,0,34,39,4,2,4,0,0,145,14,52,296
2006,Fevereiro,Mongaguá,1,3,0,2,34,19,2,0,4,0,0,116,30,36,247
2006,Marco,Mongaguá,1,0,0,1,33,13,0,0,10,0,0,96,5,40,199
2006,Abril,Mongaguá,1,0,0,3,30,13,2,0,5,0,2,93,16,41,206
2006,Maio,Mongaguá,1,1,0,3,34,12,2,0,2,0,0,71,8,21,155
2006,Junho,Mongaguá,2,0,0,2,21,7,0,0,5,0,0,96,10,28,171
2006,Julho,Mongaguá,0,1,0,3,20,13,0,0,6,0,1,89,6,53,192
2006,Agosto,Mongaguá,0,0,0,0,25,9,1,0,6,0,0,109,3,17,170
2006,Setembro,Mongaguá,1,0,0,1,26,18,0,0,3,0,0,101,5,15,170
2006,Outubro,Mongaguá,0,3,0,0,23,18,0,0,2,0,1,107,12,33,199
2006,Novembro,Mongaguá,2,1,0,3,40,16,1,0,1,0,0,122,19,34,239
2006,Dezembro,Mongaguá,1,5,0,4,45,27,3,0,6,0,1,110,17,44,263
2006,Janeiro,Peruíbe,1,0,0,1,53,30,0,0,2,0,0,168,12,38,305
2006,Fevereiro,Peruíbe,0,3,0,5,38,25,0,1,0,0,0,107,8,35,222
2006,Marco,Peruíbe,0,0,0,2,28,21,0,0,3,0,0,130,10,32,226
2006,Abril,Peruíbe,0,0,0,0,31,15,0,1,3,0,0,175,3,25,253
2006,Maio,Peruíbe,1,1,0,3,22,10,0,0,2,0,0,115,1,13,168
2006,Junho,Peruíbe,0,2,0,2,29,15,0,0,2,0,0,107,5,29,191
2006,Julho,Peruíbe,1,1,1,0,29,13,0,0,2,0,0,104,4,37,192
2006,Agosto,Peruíbe,0,1,0,0,16,9,0,0,6,0,0,89,1,19,141
2006,Setembro,Peruíbe,0,0,0,0,28,12,0,0,3,0,0,99,8,19,169
2006,Outubro,Peruíbe,2,0,0,1,20,8,0,0,1,0,0,118,0,22,172
2006,Novembro,Peruíbe,0,0,0,2,31,18,0,0,0,0,0,118,3,38,210
2006,Dezembro,Peruíbe,1,0,0,1,38,20,0,0,5,0,0,139,7,32,243
2006,Janeiro,Praia Grande,3,6,0,5,167,170,3,1,38,0,0,662,222,288,1565
2006,Fevereiro,Praia Grande,3,5,0,6,162,112,3,0,46,0,0,532,152,249,1270
2006,Marco,Praia Grande,1,3,0,8,186,86,2,0,54,0,1,630,86,287,1344
2006,Abril,Praia Grande,0,2,0,4,161,91,0,0,48,0,0,523,105,310,1244
2006,Maio,Praia Grande,2,3,0,2,98,84,1,0,45,0,1,373,60,225,894
2006,Junho,Praia Grande,2,3,0,2,136,87,2,0,47,0,0,434,78,293,1084
2006,Julho,Praia Grande,10,6,0,7,151,99,1,0,77,0,0,475,92,232,1150
